Time_ms,RPM,NormalizedRPM,Gear,Throttle,Slip,Surface,W_Idle,W_Low,W_Mid,W_High,W_Redline,P_Idle,P_Low,P_Mid,P_High,P_Redline,EngineGain,BedKey,BedGain,Trigger,DominantBand,Crossfade
25725,14785.0,0.8228,1,1.000,1.000,asphalt,0.0000,0.0000,0.0000,0.7088,0.2912,3.5000,1.9902,1.8039,2.6496,1.9234,1.0000,,0.0000,,3,1
25776,15325.0,0.8660,1,1.000,1.000,asphalt,0.0000,0.0000,0.0000,0.5360,0.4640,3.5000,2.0629,1.8698,2.7464,1.9936,1.0000,,0.0000,,3,1
25828,15802.0,0.9042,1,1.000,1.000,asphalt,0.0000,0.0000,0.0000,0.3834,0.6166,3.5000,2.1271,1.9280,2.8319,2.0557,1.0000,,0.0000,,4,1
25887,16291.0,0.9433,1,1.000,1.000,asphalt,0.0000,0.0000,0.0000,0.2269,0.7731,3.5000,2.1929,1.9877,2.9195,2.1193,1.0000,,0.0000,,4,1
25944,16674.0,0.9739,1,1.000,1.000,asphalt,0.0000,0.0000,0.0000,0.1043,0.8957,3.5000,2.2444,2.0344,2.9882,2.1691,1.0000,,0.0000,,4,1
25999,16989.0,0.9991,1,1.000,1.000,asphalt,0.0000,0.0000,0.0000,0.0035,0.9965,3.5000,2.2868,2.0728,3.0446,2.2101,1.0000,,0.0000,,4,0
26056,16388.0,0.9510,1,0.000,1.000,asphalt,0.0000,0.0000,0.0000,0.1958,0.8042,3.5000,2.2059,1.9995,2.9369,2.1319,0.4500,,0.0000,,4,1
26115,15436.0,0.8749,1,0.000,1.000,asphalt,0.0000,0.0000,0.0000,0.5005,0.4995,3.5000,2.0778,1.8834,2.7663,2.0081,0.4500,,0.0000,,3,1
26172,14568.0,0.8054,1,0.000,1.000,asphalt,0.0000,0.0000,0.0000,0.7782,0.2218,3.5000,1.9610,1.7775,2.6108,1.8951,0.4500,,0.0000,,3,1
26232,14704.0,0.8163,1,1.000,1.000,asphalt,0.0000,0.0000,0.0000,0.7347,0.2653,3.5000,1.9793,1.7940,2.6351,1.9128,1.0000,,0.0000,,3,1
26293,15428.0,0.8742,1,1.000,1.000,asphalt,0.0000,0.0000,0.0000,0.5030,0.4970,3.5000,2.0767,1.8824,2.7649,2.0070,1.0000,,0.0000,,3,1
26349,16019.0,0.9215,1,1.000,1.000,asphalt,0.0000,0.0000,0.0000,0.3139,0.6861,3.5000,2.1563,1.9545,2.8708,2.0839,1.0000,,0.0000,,4,1
26405,16290.0,0.9432,1,1.000,1.000,asphalt,0.0000,0.0000,0.0000,0.2272,0.7728,3.5000,2.1928,1.9876,2.9194,2.1192,1.0000,,0.0000,,4,1
26460,16537.0,0.9630,1,1.000,1.000,asphalt,0.0000,0.0000,0.0000,0.1482,0.8518,3.5000,2.2260,2.0177,2.9636,2.1513,1.0000,,0.0000,,4,1
26515,16768.0,0.9814,1,1.000,1.000,asphalt,0.0000,0.0000,0.0000,0.0742,0.9258,3.5000,2.2571,2.0459,3.0050,2.1813,1.0000,,0.0000,,4,0
26570,16937.0,0.9950,1,1.000,1.000,asphalt,0.0000,0.0000,0.0000,0.0202,0.9798,3.5000,2.2798,2.0665,3.0353,2.2033,1.0000,,0.0000,,4,0
26625,17064.0,1.0000,1,1.000,1.000,asphalt,0.0000,0.0000,0.0000,0.0000,1.0000,3.5000,2.2969,2.0820,3.0581,2.2199,1.0000,,0.0000,,4,0
26679,17130.0,1.0000,1,1.000,1.000,asphalt,0.0000,0.0000,0.0000,0.0000,1.0000,3.5000,2.3058,2.0900,3.0699,2.2284,1.0000,,0.0000,,4,0
26736,17138.0,1.0000,1,1.000,1.000,asphalt,0.0000,0.0000,0.0000,0.0000,1.0000,3.5000,2.3069,2.0910,3.0713,2.2295,1.0000,,0.0000,,4,0
26790,17134.0,1.0000,1,1.000,1.000,asphalt,0.0000,0.0000,0.0000,0.0000,1.0000,3.5000,2.3064,2.0905,3.0706,2.2290,1.0000,,0.0000,,4,0
26845,17130.0,1.0000,1,1.000,1.000,asphalt,0.0000,0.0000,0.0000,0.0000,1.0000,3.5000,2.3058,2.0900,3.0699,2.2284,1.0000,,0.0000,,4,0
26900,17131.0,1.0000,1,1.000,1.000,asphalt,0.0000,0.0000,0.0000,0.0000,1.0000,3.5000,2.3060,2.0902,3.0701,2.2286,1.0000,,0.0000,,4,0
26954,17136.0,1.0000,1,1.000,1.000,asphalt,0.0000,0.0000,0.0000,0.0000,1.0000,3.5000,2.3066,2.0908,3.0710,2.2292,1.0000,,0.0000,,4,0
27009,17148.0,1.0000,1,1.000,1.000,asphalt,0.0000,0.0000,0.0000,0.0000,1.0000,3.5000,2.3083,2.0922,3.0731,2.2308,1.0000,,0.0000,,4,0
27063,17156.0,1.0000,1,1.000,0.978,asphalt,0.0000,0.0000,0.0000,0.0000,1.0000,3.5000,2.3093,2.0932,3.0746,2.2318,1.0000,,0.0000,,4,0
27118,17159.0,1.0000,1,1.000,0.939,asphalt,0.0000,0.0000,0.0000,0.0000,1.0000,3.5000,2.3097,2.0936,3.0751,2.2322,1.0000,,0.0000,,4,0
27173,17169.0,1.0000,1,1.000,0.896,asphalt,0.0000,0.0000,0.0000,0.0000,1.0000,3.5000,2.3111,2.0948,3.0769,2.2335,1.0000,,0.0000,,4,0
27230,17181.0,1.0000,1,1.000,0.862,asphalt,0.0000,0.0000,0.0000,0.0000,1.0000,3.5000,2.3127,2.0963,3.0790,2.2351,1.0000,,0.0000,,4,0
27285,17196.0,1.0000,1,1.000,0.823,asphalt,0.0000,0.0000,0.0000,0.0000,1.0000,3.5000,2.3147,2.0981,3.0817,2.2370,1.0000,,0.0000,,4,0
27340,17209.0,1.0000,1,1.000,0.791,asphalt,0.0000,0.0000,0.0000,0.0000,1.0000,3.5000,2.3165,2.0997,3.0841,2.2387,1.0000,,0.0000,,4,0
27396,17223.0,1.0000,1,1.000,0.756,asphalt,0.0000,0.0000,0.0000,0.0000,1.0000,3.5000,2.3183,2.1014,3.0866,2.2405,1.0000,,0.0000,,4,0
27449,17237.0,1.0000,1,1.000,0.722,asphalt,0.0000,0.0000,0.0000,0.0000,1.0000,3.5000,2.3202,2.1031,3.0891,2.2424,1.0000,,0.0000,,4,0
27503,17249.0,1.0000,1,1.000,0.694,asphalt,0.0000,0.0000,0.0000,0.0000,1.0000,3.5000,2.3218,2.1046,3.0912,2.2439,1.0000,,0.0000,,4,0
27557,17262.0,1.0000,1,1.000,0.663,asphalt,0.0000,0.0000,0.0000,0.0000,1.0000,3.5000,2.3236,2.1061,3.0935,2.2456,1.0000,,0.0000,,4,0
27611,17272.0,1.0000,1,1.000,0.645,asphalt,0.0000,0.0000,0.0000,0.0000,1.0000,3.5000,2.3249,2.1074,3.0953,2.2469,1.0000,,0.0000,,4,0
27665,17283.0,1.0000,1,1.000,0.638,asphalt,0.0000,0.0000,0.0000,0.0000,1.0000,3.5000,2.3264,2.1087,3.0973,2.2483,1.0000,,0.0000,,4,0
27719,17297.0,1.0000,1,1.000,0.592,asphalt,0.0000,0.0000,0.0000,0.0000,1.0000,3.5000,2.3283,2.1104,3.0998,2.2502,1.0000,,0.0000,,4,0
27775,17309.0,1.0000,1,1.000,0.559,asphalt,0.0000,0.0000,0.0000,0.0000,1.0000,3.5000,2.3299,2.1119,3.1020,2.2517,1.0000,,0.0000,,4,0
27830,17319.0,1.0000,1,1.000,0.537,asphalt,0.0000,0.0000,0.0000,0.0000,1.0000,3.5000,2.3313,2.1131,3.1038,2.2530,1.0000,,0.0000,,4,0
27884,17330.0,1.0000,1,1.000,0.512,asphalt,0.0000,0.0000,0.0000,0.0000,1.0000,3.5000,2.3328,2.1144,3.1057,2.2545,1.0000,,0.0000,,4,0
27937,17339.0,1.0000,1,1.000,0.491,asphalt,0.0000,0.0000,0.0000,0.0000,1.0000,3.5000,2.3340,2.1155,3.1073,2.2556,1.0000,,0.0000,,4,0
27989,17350.0,1.0000,1,1.000,0.468,asphalt,0.0000,0.0000,0.0000,0.0000,1.0000,3.5000,2.3354,2.1169,3.1093,2.2571,1.0000,,0.0000,,4,0
28042,17358.0,1.0000,1,1.000,0.449,asphalt,0.0000,0.0000,0.0000,0.0000,1.0000,3.5000,2.3365,2.1179,3.1108,2.2581,1.0000,,0.0000,,4,0
28094,17367.0,1.0000,1,1.000,0.430,asphalt,0.0000,0.0000,0.0000,0.0000,1.0000,3.5000,2.3377,2.1190,3.1124,2.2593,1.0000,,0.0000,,4,0
28147,17376.0,1.0000,1,1.000,0.409,asphalt,0.0000,0.0000,0.0000,0.0000,1.0000,3.5000,2.3389,2.1201,3.1140,2.2604,1.0000,,0.0000,,4,0
28199,17384.0,1.0000,1,1.000,0.391,asphalt,0.0000,0.0000,0.0000,0.0000,1.0000,3.5000,2.3400,2.1210,3.1154,2.2615,1.0000,,0.0000,,4,0
28250,17392.0,1.0000,1,1.000,0.375,asphalt,0.0000,0.0000,0.0000,0.0000,1.0000,3.5000,2.3411,2.1220,3.1168,2.2625,1.0000,,0.0000,,4,0
28301,17399.0,1.0000,1,1.000,0.358,asphalt,0.0000,0.0000,0.0000,0.0000,1.0000,3.5000,2.3420,2.1229,3.1181,2.2634,1.0000,,0.0000,,4,0
28351,16485.0,0.9588,1,0.000,0.320,asphalt,0.0000,0.0000,0.0000,0.1648,0.8352,3.5000,2.2190,2.0113,2.9543,2.1445,0.4500,,0.0000,,4,1
28401,14791.0,0.8233,1,0.000,0.260,asphalt,0.0000,0.0000,0.0000,0.7069,0.2931,3.5000,1.9910,1.8047,2.6507,1.9242,0.4500,,0.0000,,3,1
28452,13271.0,0.7017,2,0.000,0.199,asphalt,0.0000,0.0000,0.1933,0.8067,0.0000,3.3674,1.7864,1.6192,2.3783,1.7264,0.4500,,0.0000,shift_up,3,1
28503,12965.0,0.6772,2,1.000,0.181,asphalt,0.0000,0.0000,0.2912,0.7088,0.0000,3.2898,1.7452,1.5819,2.3235,1.6866,1.0000,,0.0000,,3,1
28553,13211.0,0.6969,2,1.000,0.198,asphalt,0.0000,0.0000,0.2125,0.7875,0.0000,3.3522,1.7783,1.6119,2.3676,1.7186,1.0000,,0.0000,,3,1
28603,13459.0,0.7167,2,1.000,0.215,asphalt,0.0000,0.0000,0.1331,0.8669,0.0000,3.4151,1.8117,1.6421,2.4120,1.7509,1.0000,,0.0000,,3,1
28653,13719.0,0.7375,2,1.000,0.220,asphalt,0.0000,0.0000,0.0499,0.9501,0.0000,3.4811,1.8467,1.6739,2.4586,1.7847,1.0000,,0.0000,,3,0
28703,13969.0,0.7575,2,1.000,0.216,asphalt,0.0000,0.0000,0.0000,0.9699,0.0301,3.5000,1.8803,1.7044,2.5034,1.8172,1.0000,,0.0000,,3,0
28754,14194.0,0.7755,2,1.000,0.218,asphalt,0.0000,0.0000,0.0000,0.8979,0.1021,3.5000,1.9106,1.7318,2.5437,1.8465,1.0000,,0.0000,,3,1
28814,14452.0,0.7962,2,1.000,0.230,asphalt,0.0000,0.0000,0.0000,0.8154,0.1846,3.5000,1.9453,1.7633,2.5900,1.8801,1.0000,,0.0000,,3,1
28873,14659.0,0.8127,2,1.000,0.246,asphalt,0.0000,0.0000,0.0000,0.7491,0.2509,3.5000,1.9732,1.7886,2.6271,1.9070,1.0000,,0.0000,,3,1
28930,14867.0,0.8294,2,1.000,0.262,asphalt,0.0000,0.0000,0.0000,0.6826,0.3174,3.5000,2.0012,1.8139,2.6643,1.9340,1.0000,,0.0000,,3,1
28988,15084.0,0.8467,2,1.000,0.279,asphalt,0.0000,0.0000,0.0000,0.6131,0.3869,3.5000,2.0304,1.8404,2.7032,1.9623,1.0000,,0.0000,,3,1
29043,15311.0,0.8649,2,1.000,0.300,asphalt,0.0000,0.0000,0.0000,0.5405,0.4595,3.5000,2.0610,1.8681,2.7439,1.9918,1.0000,,0.0000,,3,1
29094,15509.0,0.8807,2,1.000,0.319,asphalt,0.0000,0.0000,0.0000,0.4771,0.5229,3.5000,2.0876,1.8923,2.7794,2.0176,1.0000,,0.0000,,4,1
29145,15704.0,0.8963,2,1.000,0.326,asphalt,0.0000,0.0000,0.0000,0.4147,0.5853,3.5000,2.1139,1.9161,2.8143,2.0429,1.0000,,0.0000,,4,1
29196,15895.0,0.9116,2,1.000,0.333,asphalt,0.0000,0.0000,0.0000,0.3536,0.6464,3.5000,2.1396,1.9394,2.8486,2.0678,1.0000,,0.0000,,4,1
29250,16102.0,0.9282,2,1.000,0.362,asphalt,0.0000,0.0000,0.0000,0.2874,0.7126,3.5000,2.1675,1.9646,2.8857,2.0947,1.0000,,0.0000,,4,1
29303,16204.0,0.9363,2,1.000,0.380,asphalt,0.0000,0.0000,0.0000,0.2547,0.7453,3.5000,2.1812,1.9771,2.9039,2.1080,1.0000,,0.0000,,4,1
29358,16337.0,0.9470,2,1.000,0.408,asphalt,0.0000,0.0000,0.0000,0.2122,0.7878,3.5000,2.1991,1.9933,2.9278,2.1253,1.0000,,0.0000,,4,1
29408,16456.0,0.9565,2,1.000,0.433,asphalt,0.0000,0.0000,0.0000,0.1741,0.8259,3.5000,2.2151,2.0078,2.9491,2.1408,1.0000,,0.0000,,4,1
29458,16594.0,0.9675,2,1.000,0.465,asphalt,0.0000,0.0000,0.0000,0.1299,0.8701,3.5000,2.2337,2.0246,2.9738,2.1587,1.0000,,0.0000,,4,1
29512,16724.0,0.9779,2,1.000,0.475,asphalt,0.0000,0.0000,0.0000,0.0883,0.9117,3.5000,2.2512,2.0405,2.9971,2.1756,1.0000,,0.0000,,4,0
29567,16818.0,0.9854,2,1.000,0.465,asphalt,0.0000,0.0000,0.0000,0.0582,0.9418,3.5000,2.2638,2.0520,3.0140,2.1878,1.0000,,0.0000,,4,0
29617,16861.0,0.9889,2,1.000,0.456,asphalt,0.0000,0.0000,0.0000,0.0445,0.9555,3.5000,2.2696,2.0572,3.0217,2.1934,1.0000,,0.0000,,4,0
29667,16790.0,0.9832,2,0.667,0.446,asphalt,0.0000,0.0000,0.0000,0.0672,0.9328,3.5000,2.2601,2.0486,3.0090,2.1842,0.8169,,0.0000,,4,0
29717,15876.0,0.9101,2,0.000,0.397,asphalt,0.0000,0.0000,0.0000,0.3597,0.6403,3.5000,2.1370,1.9370,2.8452,2.0653,0.4500,,0.0000,,4,1
29769,14865.0,0.8292,2,0.000,0.340,asphalt,0.0000,0.0000,0.0000,0.6832,0.3168,3.5000,2.0009,1.8137,2.6640,1.9338,0.4500,,0.0000,,3,1
29825,13811.0,0.7449,2,0.000,0.266,asphalt,0.0000,0.0000,0.0205,0.9795,0.0000,3.5000,1.8591,1.6851,2.4751,1.7967,0.4500,,0.0000,,3,0
29875,12999.0,0.6799,2,0.000,0.202,asphalt,0.0000,0.0000,0.2803,0.7197,0.0000,3.2984,1.7498,1.5860,2.3296,1.6910,0.4500,,0.0000,,3,1
29925,12265.0,0.6212,2,0.000,0.144,asphalt,0.0000,0.0000,0.5152,0.4848,0.0000,3.1122,1.6510,1.4965,2.1980,1.5956,0.4500,,0.0000,,2,1
29975,11612.0,0.5690,2,0.000,0.092,asphalt,0.0000,0.0000,0.7242,0.2758,0.0000,2.9465,1.5631,1.4168,2.0810,1.5106,0.4500,,0.0000,,2,1
30025,11049.0,0.5239,2,0.000,0.046,asphalt,0.0000,0.0000,0.9043,0.0957,0.0000,2.8036,1.4873,1.3481,1.9801,1.4374,0.4500,,0.0000,,2,0
30075,10601.0,0.4881,2,0.000,0.008,asphalt,0.0000,0.0477,0.9523,0.0000,0.0000,2.6899,1.4270,1.2934,1.8998,1.3791,0.4500,,0.0000,,2,0
30125,10314.0,0.4651,2,0.000,0.022,asphalt,0.0000,0.1395,0.8605,0.0000,0.0000,2.6171,1.3883,1.2584,1.8484,1.3417,0.4500,,0.0000,,2,1
30175,10136.0,0.4509,2,0.000,0.048,asphalt,0.0000,0.1965,0.8035,0.0000,0.0000,2.5719,1.3644,1.2367,1.8165,1.3186,0.4500,,0.0000,,2,1
30225,9988.0,0.4390,2,0.000,0.059,asphalt,0.0000,0.2438,0.7562,0.0000,0.0000,2.5344,1.3445,1.2186,1.7900,1.2993,0.4500,,0.0000,,2,1
30275,9838.0,0.4270,2,0.000,0.076,asphalt,0.0000,0.2918,0.7082,0.0000,0.0000,2.4963,1.3243,1.2003,1.7631,1.2798,0.4500,,0.0000,,2,1
30325,9684.0,0.4147,2,0.000,0.087,asphalt,0.0000,0.3411,0.6589,0.0000,0.0000,2.4572,1.3035,1.1816,1.7355,1.2598,0.4500,,0.0000,,2,1
30375,9524.0,0.4019,2,0.000,0.092,asphalt,0.0000,0.3923,0.6077,0.0000,0.0000,2.4166,1.2820,1.1620,1.7068,1.2390,0.4500,,0.0000,,2,1
30425,9334.0,0.3867,2,0.000,0.107,asphalt,0.0000,0.4531,0.5469,0.0000,0.0000,2.3684,1.2564,1.1388,1.6728,1.2143,0.4500,,0.0000,,2,1
30475,9143.0,0.3714,2,0.000,0.106,asphalt,0.0000,0.5142,0.4858,0.0000,0.0000,2.3200,1.2307,1.1155,1.6385,1.1894,0.4500,,0.0000,,1,1
30525,8966.0,0.3573,2,0.000,0.103,asphalt,0.0000,0.5709,0.4291,0.0000,0.0000,2.2751,1.2069,1.0939,1.6068,1.1664,0.4500,,0.0000,,1,1
30575,8747.0,0.3398,2,0.000,0.105,asphalt,0.0000,0.6410,0.3590,0.0000,0.0000,2.2195,1.1774,1.0672,1.5676,1.1379,0.4500,,0.0000,,1,1
30625,8281.0,0.3025,2,0.000,0.100,asphalt,0.0000,0.7901,0.2099,0.0000,0.0000,2.1012,1.1147,1.0104,1.4841,1.0773,0.4500,,0.0000,,1,1
30675,7431.0,0.2345,2,0.000,0.108,asphalt,0.0621,0.9379,0.0000,0.0000,0.0000,1.8856,1.0003,0.9067,1.3317,0.9667,0.4500,,0.0000,,1,0
30725,6667.0,0.1734,2,0.000,0.089,asphalt,0.3066,0.6934,0.0000,0.0000,0.0000,1.6917,0.8974,0.8134,1.1948,0.8673,0.4500,,0.0000,,1,1
30775,9007.0,0.3606,1,0.000,0.066,asphalt,0.0000,0.5578,0.4422,0.0000,0.0000,2.2855,1.2124,1.0990,1.6142,1.1717,0.4500,,0.0000,shift_down,1,1
30825,8762.0,0.3410,1,0.000,0.052,asphalt,0.0000,0.6362,0.3638,0.0000,0.0000,2.2233,1.1794,1.0691,1.5703,1.1398,0.4500,,0.0000,,1,1
30875,8534.0,0.3227,1,0.000,0.052,asphalt,0.0000,0.7091,0.2909,0.0000,0.0000,2.1654,1.1487,1.0412,1.5294,1.1102,0.4500,,0.0000,,1,1
30925,8319.0,0.3055,1,0.000,0.066,asphalt,0.0000,0.7779,0.2221,0.0000,0.0000,2.1109,1.1198,1.0150,1.4909,1.0822,0.4500,,0.0000,,1,1
30975,8121.0,0.2897,1,0.000,0.080,asphalt,0.0000,0.8413,0.1587,0.0000,0.0000,2.0606,1.0931,0.9908,1.4554,1.0565,0.4500,,0.0000,,1,1
31025,7913.0,0.2730,1,0.000,0.089,asphalt,0.0000,0.9078,0.0922,0.0000,0.0000,2.0079,1.0652,0.9655,1.4181,1.0294,0.4500,,0.0000,,1,0
31075,7728.0,0.2582,1,0.000,0.088,asphalt,0.0000,0.9670,0.0330,0.0000,0.0000,1.9609,1.0402,0.9429,1.3849,1.0053,0.4500,,0.0000,,1,0
31125,7571.0,0.2457,1,0.000,0.113,asphalt,0.0173,0.9827,0.0000,0.0000,0.0000,1.9211,1.0191,0.9237,1.3568,0.9849,0.4500,,0.0000,,1,0
31175,7447.0,0.2358,1,0.000,0.120,asphalt,0.0570,0.9430,0.0000,0.0000,0.0000,1.8896,1.0024,0.9086,1.3346,0.9688,0.4500,,0.0000,,1,0
31225,7314.0,0.2251,1,0.000,0.116,asphalt,0.0995,0.9005,0.0000,0.0000,0.0000,1.8559,0.9845,0.8924,1.3108,0.9515,0.4500,,0.0000,,1,0
31275,7193.0,0.2154,1,0.000,0.117,asphalt,0.1382,0.8618,0.0000,0.0000,0.0000,1.8252,0.9682,0.8776,1.2891,0.9357,0.4500,,0.0000,,1,1
31325,7089.0,0.2071,1,0.000,0.130,asphalt,0.1715,0.8285,0.0000,0.0000,0.0000,1.7988,0.9542,0.8649,1.2704,0.9222,0.4500,,0.0000,,1,1
31375,7022.0,0.2018,1,0.000,0.140,asphalt,0.1930,0.8070,0.0000,0.0000,0.0000,1.7818,0.9452,0.8568,1.2584,0.9135,0.4500,,0.0000,,1,1
31425,6984.0,0.1987,1,0.000,0.147,asphalt,0.2051,0.7949,0.0000,0.0000,0.0000,1.7721,0.9401,0.8521,1.2516,0.9085,0.4500,,0.0000,,1,1
31475,6941.0,0.1953,1,0.000,0.153,asphalt,0.2189,0.7811,0.0000,0.0000,0.0000,1.7612,0.9343,0.8469,1.2439,0.9030,0.4500,,0.0000,,1,1
31525,6867.0,0.1894,1,0.000,0.158,asphalt,0.2426,0.7574,0.0000,0.0000,0.0000,1.7425,0.9244,0.8378,1.2306,0.8933,0.4500,,0.0000,,1,1
31575,6758.0,0.1806,1,0.000,0.161,asphalt,0.2774,0.7226,0.0000,0.0000,0.0000,1.7148,0.9097,0.8245,1.2111,0.8791,0.4500,,0.0000,,1,1
31625,6630.0,0.1704,1,0.000,0.161,asphalt,0.3184,0.6816,0.0000,0.0000,0.0000,1.6823,0.8924,0.8089,1.1882,0.8625,0.4500,,0.0000,,1,1
31675,6481.0,0.1585,1,0.000,0.145,asphalt,0.3661,0.6339,0.0000,0.0000,0.0000,1.6445,0.8724,0.7908,1.1615,0.8431,0.4500,,0.0000,,1,1
31725,6364.0,0.1491,1,0.000,0.119,asphalt,0.4035,0.5965,0.0000,0.0000,0.0000,1.6148,0.8566,0.7765,1.1405,0.8279,0.4500,,0.0000,,1,1
31775,6292.0,0.1434,1,0.000,0.095,asphalt,0.4266,0.5734,0.0000,0.0000,0.0000,1.5965,0.8470,0.7677,1.1276,0.8185,0.4500,,0.0000,,1,1
31825,6252.0,0.1402,1,0.000,0.085,asphalt,0.4394,0.5606,0.0000,0.0000,0.0000,1.5864,0.8416,0.7628,1.1204,0.8133,0.4500,,0.0000,,1,1
31875,6222.0,0.1378,1,0.000,0.066,asphalt,0.4490,0.5510,0.0000,0.0000,0.0000,1.5788,0.8375,0.7592,1.1151,0.8094,0.4500,,0.0000,,1,1
31925,6190.0,0.1352,1,0.000,0.047,asphalt,0.4592,0.5408,0.0000,0.0000,0.0000,1.5707,0.8332,0.7552,1.1093,0.8053,0.4500,,0.0000,,1,1
31975,6154.0,0.1323,1,0.000,0.027,asphalt,0.4707,0.5293,0.0000,0.0000,0.0000,1.5615,0.8284,0.7509,1.1029,0.8006,0.4500,,0.0000,,1,1
32025,6112.0,0.1290,1,0.000,0.007,asphalt,0.4842,0.5158,0.0000,0.0000,0.0000,1.5509,0.8227,0.7457,1.0953,0.7951,0.4500,,0.0000,,1,1
32075,5962.0,0.1170,1,0.000,0.014,asphalt,0.5322,0.4678,0.0000,0.0000,0.0000,1.5128,0.8025,0.7274,1.0685,0.7756,0.4500,,0.0000,,0,1
32125,5855.0,0.1084,1,0.000,0.005,asphalt,0.5664,0.4336,0.0000,0.0000,0.0000,1.4857,0.7881,0.7144,1.0493,0.7617,0.4500,,0.0000,,0,1
32175,5711.0,0.0969,1,0.000,0.007,asphalt,0.6125,0.3875,0.0000,0.0000,0.0000,1.4491,0.7687,0.6968,1.0235,0.7429,0.4500,,0.0000,,0,1
32225,5579.0,0.0863,1,0.000,0.007,asphalt,0.6547,0.3453,0.0000,0.0000,0.0000,1.4156,0.7510,0.6807,0.9998,0.7258,0.4500,,0.0000,,0,1
32275,5492.0,0.0794,1,0.000,0.005,asphalt,0.6826,0.3174,0.0000,0.0000,0.0000,1.3936,0.7393,0.6701,0.9842,0.7145,0.4500,,0.0000,,0,1
32325,5495.0,0.0796,1,0.500,0.006,asphalt,0.6816,0.3184,0.0000,0.0000,0.0000,1.3943,0.7397,0.6704,0.9848,0.7148,0.7250,,0.0000,,0,1
32375,5829.0,0.1063,1,1.000,0.041,asphalt,0.5747,0.4253,0.0000,0.0000,0.0000,1.4791,0.7846,0.7112,1.0446,0.7583,1.0000,,0.0000,,0,1
32425,6153.0,0.1322,1,1.000,0.057,asphalt,0.4710,0.5290,0.0000,0.0000,0.0000,1.5613,0.8282,0.7507,1.1027,0.8004,1.0000,,0.0000,,1,1
32475,6479.0,0.1583,1,1.000,0.072,asphalt,0.3667,0.6333,0.0000,0.0000,0.0000,1.6440,0.8721,0.7905,1.1611,0.8429,1.0000,,0.0000,,1,1
32525,6812.0,0.1850,1,1.000,0.086,asphalt,0.2602,0.7398,0.0000,0.0000,0.0000,1.7285,0.9169,0.8311,1.2208,0.8862,1.0000,,0.0000,,1,1
32575,7147.0,0.2118,1,1.000,0.101,asphalt,0.1530,0.8470,0.0000,0.0000,0.0000,1.8135,0.9620,0.8720,1.2808,0.9298,1.0000,,0.0000,,1,1
32625,7479.0,0.2383,1,1.000,0.115,asphalt,0.0467,0.9533,0.0000,0.0000,0.0000,1.8977,1.0067,0.9125,1.3403,0.9729,1.0000,,0.0000,,1,0
32675,7803.0,0.2642,1,1.000,0.127,asphalt,0.0000,0.9430,0.0570,0.0000,0.0000,1.9800,1.0503,0.9520,1.3984,1.0151,1.0000,,0.0000,,1,0
32725,8120.0,0.2896,1,1.000,0.137,asphalt,0.0000,0.8416,0.1584,0.0000,0.0000,2.0604,1.0930,0.9907,1.4552,1.0563,1.0000,,0.0000,,1,1
32775,8435.0,0.3148,1,1.000,0.148,asphalt,0.0000,0.7408,0.2592,0.0000,0.0000,2.1403,1.1354,1.0292,1.5116,1.0973,1.0000,,0.0000,,1,1
32825,8757.0,0.3406,1,1.000,0.158,asphalt,0.0000,0.6378,0.3622,0.0000,0.0000,2.2220,1.1788,1.0684,1.5694,1.1392,1.0000,,0.0000,,1,1
32875,9088.0,0.3670,1,1.000,0.170,asphalt,0.0000,0.5318,0.4682,0.0000,0.0000,2.3060,1.2233,1.1088,1.6287,1.1823,1.0000,,0.0000,,1,1
32925,9430.0,0.3944,1,1.000,0.183,asphalt,0.0000,0.4224,0.5776,0.0000,0.0000,2.3928,1.2693,1.1506,1.6900,1.2267,1.0000,,0.0000,,2,1
32975,9784.0,0.4227,1,1.000,0.196,asphalt,0.0000,0.3091,0.6909,0.0000,0.0000,2.4826,1.3170,1.1938,1.7534,1.2728,1.0000,,0.0000,,2,1
33025,10144.0,0.4515,1,1.000,0.210,asphalt,0.0000,0.1939,0.8061,0.0000,0.0000,2.5740,1.3655,1.2377,1.8179,1.3196,1.0000,,0.0000,,2,1
33075,10504.0,0.4803,1,1.000,0.224,asphalt,0.0000,0.0787,0.9213,0.0000,0.0000,2.6653,1.4139,1.2816,1.8824,1.3665,1.0000,,0.0000,,2,0
33125,10853.0,0.5082,1,1.000,0.235,asphalt,0.0000,0.0000,0.9670,0.0330,0.0000,2.7539,1.4609,1.3242,1.9450,1.4119,1.0000,,0.0000,,2,0
33175,11190.0,0.5352,1,1.000,0.246,asphalt,0.0000,0.0000,0.8592,0.1408,0.0000,2.8394,1.5063,1.3653,2.0054,1.4557,1.0000,,0.0000,,2,1
33225,11519.0,0.5615,1,1.000,0.255,asphalt,0.0000,0.0000,0.7539,0.2461,0.0000,2.9229,1.5505,1.4054,2.0643,1.4985,1.0000,,0.0000,,2,1
33275,11840.0,0.5872,1,1.000,0.264,asphalt,0.0000,0.0000,0.6512,0.3488,0.0000,3.0043,1.5938,1.4446,2.1219,1.5403,1.0000,,0.0000,,2,1
33325,12155.0,0.6124,1,1.000,0.276,asphalt,0.0000,0.0000,0.5504,0.4496,0.0000,3.0842,1.6362,1.4830,2.1783,1.5812,1.0000,,0.0000,,2,1
